股票代號,股票名稱
050973,創意元大57購05
050974,群創元大57購04
050975,群創元大57購05
050977,台勝科元大57購01
050978,訊芯元大57購03
050979,中台元大57購01
050980,兆聯元大57購03
050981,可寧衛元大57購01
050982,可寧衛元大57購02
050983,可寧衛元大57購03
050984,臺股指元大58購07
050985,臺股指元大61購12
050986,道瓊銀群益59購01
050987,中砂群益58購02
050988,華新群益57購01
050989,中鋼群益58購01
050990,海悅群益5A購01
050991,群光群益58購01
050992,友達群益61購01
050993,志聖群益57購01
050994,志聖群益58購01
050995,志聖群益59購01
050996,揚博群益59購02
050997,威強電群益58購01
050998,景碩群益57購04
050999,群創群益59購02
051000,群創群益5A購01
051001,智易群益58購01
051002,精銳群益57購02
051003,材料群益57購02
051004,長虹群益58購01
051005,緯穎群益57購03
051006,臺股指群益61購02
051007,道瓊銀元富57購01
051008,道瓊銀元富57購02
051009,儒鴻元富57購01
051010,儒鴻元富57購02
051011,直得元富57購01
051012,科妍元富61購01
051013,鴻海元富57購02
051014,盟立元富57購01
051015,志聖元富5A購01
051016,揚博元富57購01
051017,長榮元富57購01
051018,豐達科元富57購01
051019,世芯元富5A購01
051020,精銳元富61購01
051021,虹堡元富57購01
051022,祥碩元富57購01
051023,愛普元富57購01
051024,緯穎元富58購05
051025,志超元富57購01
051026,可寧衛元富57購01
051027,可寧衛元富61購01
051028,T50反1凱基61購02
051029,上証2X凱基59購02
051030,元金2X凱基5B購01
051031,道瓊銀凱基5B購02
051032,道瓊銅凱基5B購01
051033,台玻凱基5B購01
051034,宇隆凱基57購01
051037,順德凱基57購01
051038,佳世達凱基57購01
051039,京元電凱基57購10
051040,志聖凱基57購01
051041,強茂凱基57購02
051042,揚博凱基57購02
051043,零壹凱基57購01
051044,群創凱基58購02
051045,矽格凱基57購03
051046,可寧衛凱基57購01
051047,可寧衛凱基57購02
051048,可寧衛凱基57購03
051049,美利達凱基57購01
051050,元金2X國票59購02
051051,道瓊銀國票57購02
051052,道瓊銀國票58購04
051053,道瓊銀國票5A購02
051054,三芳國票57購01
051055,儒鴻國票57購01
051056,儒鴻國票59購01
051057,川湖國票58購01
051058,海悅國票59購01
051059,海悅國票5A購01
051060,宏碁國票58購01
051061,揚博國票58購02
051062,揚博國票5B購01
051063,星宇國票57購01
051064,星宇國票59購01
051065,晶豪科國票59購01
051066,群創國票57購02
051067,群創國票58購02
051068,群創國票59購01
051069,牧德國票58購01
05106U,鴻海群益54售08
051070,力積電國票58購03
051071,力積電國票59購02
051072,可寧衛國票58購01
051073,三芳永豐5B購01
051074,儒鴻永豐59購01
051075,川湖永豐58購01
051076,鴻海永豐58購04
051077,旺宏永豐59購01
051078,海悅永豐59購01
051079,佳世達永豐59購01
051080,友達永豐59購01
051081,京元電永豐58購02
051082,萬海永豐58購01
051083,星宇永豐5A購01
051084,景碩永豐59購01
051085,玉晶光永豐59購01
051086,群創永豐57購01
051087,智易永豐5B購01
051088,宏致永豐58購01
051089,宏致永豐5B購01
051090,拓凱永豐59購01
051091,凌華永豐59購01
051092,復盛永豐5A購01
051093,振樺電永豐58購01
051094,羅昇永豐5B購01
051095,京元電兆豐61購01
051096,德律兆豐59購01
051097,創意兆豐57購01
051098,創意兆豐58購01
051099,創意兆豐59購01
051100,愛普兆豐58購01
051101,道瓊銀富邦61購01
051102,台積電富邦57購04
051103,旺宏富邦61購01
051104,金像電富邦5C購02
051105,技嘉富邦57購01
051106,智原富邦58購01
051107,牧德富邦58購01
051108,辛耘富邦57購01
051109,日月光富邦58購01
05110U,亞光群益54售01
051110,可寧衛富邦5A購01
051111,南亞台新57購01
051112,群創台新57購01
051113,群創台新57購02
051114,緯穎台新57購01
051115,富世達台新57購01
051116,南電台新57購01
051117,中砂元富57購02
051118,佳世達元富57購01
051119,一詮元富58購02
051120,長榮元富57購02
051121,群創元富57購02
051122,群創元富57購03
051123,群創元富61購02
051124,世芯元富57購06
051125,愛普元富57購02
051126,緯穎元富57購05
051127,連加元富57購01
051128,南茂元富57購01
051129,東哥元富57購01
051130,T50正2國泰58購01
051131,道瓊銀國泰58購03
051132,宏碁國泰58購01
051133,志聖國泰58購01
051134,萬海國泰58購01
051135,群創國泰58購03
051136,群創國泰58購04
051137,群創國泰58購05
051138,祥碩國泰58購01
051139,愛普國泰58購01
051140,建漢統一59購01
051143,勤誠國泰58購01
051144,元金2X中信61購01
051145,中砂中信59購01
051146,京元電中信5A購02
051147,群創中信57購05
051148,群創中信61購01
051149,T50反1凱基64購01
051150,元黃金凱基61購01
051151,道瓊銀凱基5B購03
051152,信錦凱基59購01
051153,中鋼凱基57購01
051154,大成鋼凱基57購03
051155,台積電凱基61購01
051156,宏碁凱基57購01
051157,瑞昱凱基57購01
051158,群光凱基5A購01
051159,友達凱基58購02
051160,京元電凱基58購02
051161,志聖凱基59購01
051162,星宇凱基57購01
051163,威強電凱基57購01
051164,偉訓凱基59購01
051165,益登凱基57購01
051166,昇貿凱基58購02
051167,群創凱基58購03
051168,群創凱基5A購01
051169,牧德凱基57購02
051170,宏致凱基59購01
051171,世芯凱基58購05
051172,精銳凱基57購01
051173,材料凱基57購02
051174,和椿凱基59購01
051175,力智凱基59購01
051176,富世達凱基57購11
051177,中台凱基57購01
051178,長華凱基59購01
051179,可寧衛凱基58購01
051180,臺股指凱基61購03
051181,道瓊銀國票59購02
051182,中砂國票58購01
051183,長興國票58購02
051184,勝一國票5B購01
051185,佳世達國票59購01
051186,群光國票5B購01
051187,億光國票58購01
051188,億光國票59購01
051189,友達國票57購01
051190,友達國票57購02
051191,京元電國票58購02
051192,豐達科國票59購01
051193,豐達科國票5B購01
051194,威強電國票58購01
051195,威強電國票59購01
051196,群創國票57購03
051197,智易國票5B購01
051198,定穎控國票58購01
051199,定穎控國票58購02
05119U,金像電中信56售01
051200,定穎控國票59購02
051201,拓凱國票5A購01
051202,凌華國票57購01
051203,達麗國票57購01
051204,愛普國票57購01
051205,復盛國票58購01
051206,復盛國票59購01
051207,力智國票57購01
051208,采鈺國票57購01
051209,采鈺國票58購01
051210,AMAX國票5B購01
051211,富威電國票5B購01
051212,連加國票5B購01
051213,勤誠國票58購02
051214,勤誠國票59購01
051215,菱光國票57購01
051217,東哥國票57購01
051218,南亞統一5C購01
051219,華新統一5C購01
051220,華新統一5C購02
051221,華新統一61購01
051222,華新統一6C購01
051223,台玻統一5C購01
051224,台玻統一61購01
051225,台玻統一61購02
051226,第一銅統一5C購03
051227,台達電統一5A購01
051228,華通統一5B購01
051229,華通統一61購01
051230,華通統一61購02
051231,華泰統一5B購01
051232,旺宏統一5B購02
051233,智邦統一5B購01
051234,智邦統一61購01
051235,金像電統一5B購02
051236,金像電統一61購01
051237,台光電統一61購01
051238,台光電統一71購01
051239,漢唐統一5B購02
051240,京元電統一5B購01
051241,京元電統一5C購02
051242,京元電統一61購02
051243,京元電統一6C購01
051244,志聖統一5C購01
051245,志聖統一61購01
051246,志聖統一64購01
051247,立隆電統一65購01
051248,一詮統一5C購01
051249,大立光統一5B購01
051250,大立光統一5B購02
051251,大立光統一5C購02
051252,大立光統一6C購01
051253,欣興統一5C購02
051254,欣興統一5C購03
051255,欣興統一61購02
051256,欣興統一6C購01
051257,創意統一5B購01
051258,創意統一5C購01
051259,創意統一6C購01
051260,群創統一5C購01
051261,群創統一5C購02
051262,群創統一65購01
051263,群創統一65購02
051264,群創統一6C購01
051265,世芯統一61購01
051266,日月光統一5C購02
051267,日月光統一65購01
051268,精銳統一64購01
051269,精銳統一64購02
051270,jpp統一5C購02
051271,帆宣統一61購01
051272,聯茂統一65購01
051273,和椿統一5C購01
051274,和椿統一65購01
051275,和椿統一65購02
051276,力成統一5C購03
051277,力成統一5C購04
051278,矽格統一5A購01
051279,矽格統一65購01
05127U,鴻海凱基56售06
051280,台郡統一5C購01
051281,同欣電統一5B購02
051282,康舒統一5B購01
051283,愛普統一5B購01
051284,緯穎統一5B購03
051285,緯穎統一5B購04
051286,緯穎統一61購03
051287,富世達統一5C購02
051288,昇陽半統一5B購03
051289,昇陽半統一5C購02
051290,昇陽半統一64購01
051291,昇陽半統一71購01
051292,FB科技元大57購01
051293,南亞元大57購02
051294,南亞元大57購03
051295,南亞元大57購04
051296,台化元大57購01
051297,中砂元大57購05
051299,中鋼元大59購01
051300,宇隆元大57購01
051303,華通元大57購10
051304,大同元大57購03
051305,大同元大57購04
051306,微星元大57購02
051307,億光元大57購03
051308,漢唐元大57購07
051309,志聖元大57購01
051310,志聖元大57購02
051312,志聖元大5C購03
051313,新興元大57購01
051314,中航元大57購02
051315,長榮航元大57購01
051316,慧洋元大57購03
051317,華立元大57購02
051318,亞光元大57購06
051319,聯詠元大57購01
051320,景碩元大57購03
051321,景碩元大57購04
051322,創意元大57購06
051323,創意元大57購07
051324,創意元大57購08
051325,群創元大57購06
051326,群創元大57購07
051327,群創元大57購08
051329,群創元大57購10
051330,事欣科元大57購02
051331,天鈺元大57購01
051332,亞翔元大57購03
051333,啟碁元大57購01
051334,緯穎元大57購04
051335,兆聯元大57購04
051336,南茂元大57購03
051337,可寧衛元大57購05
051338,可寧衛元大57購06
051339,上証2X群益61購02
051340,道瓊銀群益61購01
051341,台玻群益57購01
051342,第一銅群益57購01
051343,台積電群益58購09
051344,旺宏群益57購02
051345,強茂群益57購02
051346,日電貿群益57購01
051347,景碩群益57購05
051348,定穎控群益5B購01
051349,昇陽半群益57購03
051350,可寧衛群益57購01
051351,T50反1國泰58購01
051352,超豐國泰58購01
051353,超豐國泰58購02
051354,超豐國泰58購03
051355,日電貿國泰58購01
051356,創意國泰58購01
051357,瑞鼎國泰58購01
051358,日月光國泰58購01
051359,今國光國泰58購01
051360,福懋科國泰5A購01
051361,福懋科國泰5A購02
051362,福懋科國泰5A購03
051363,道瓊銅國票5C購01
051364,志聖國票58購02
051365,立隆電國票61購01
051366,創意國票58購01
051367,達明國票58購01
051368,力積電國票59購03
051370,昇陽半國票58購01
051371,可寧衛國票58購03
051372,台積電兆豐59購01
051373,漢唐兆豐61購01
051374,京元電兆豐61購02
051375,欣興兆豐61購01
051376,日電貿兆豐61購01
051377,緯創兆豐61購01
051378,友達富邦57購01
051379,超豐富邦57購01
051380,京元電富邦5A購01
051381,欣興富邦58購01
051382,玉晶光富邦59購01
051383,貿聯富邦58購02
051384,采鈺富邦57購01
051385,福懋科富邦57購01
051386,可寧衛富邦57購01
051387,日月光中信57購02
051388,上証2X凱基61購01
051389,元金2X凱基5B購02
051390,台聚凱基57購01
051391,正新凱基57購01
051392,中環凱基57購01
051393,台積電凱基64購05
051394,超豐凱基57購01
051395,超豐凱基57購02
051396,京元電凱基57購11
051397,志聖凱基57購03
051398,新興凱基57購02
051399,文曄凱基57購01
051400,益登凱基57購02
051401,瑞鼎凱基57購01
051402,達明凱基57購01
051403,眾達凱基57購01
051404,眾達凱基57購02
051405,今國光凱基57購01
051406,精誠凱基57購02
051407,愛普凱基59購03
051408,帝寶凱基57購01
051409,裕慶凱基57購01
051411,台虹凱基57購03
051412,福懋科凱基57購01
051413,巨大凱基57購01
051414,新日興統一57購01
051416,迎廣統一59購01
051417,迎廣統一59購02
051418,迎廣統一59購03
051419,道瓊銀群益5A購03
051420,旺宏群益58購01
051421,超豐群益57購01
051422,京元電群益57購05
051423,京元電群益57購06
051424,立隆電群益57購01
051425,立隆電群益58購01
051426,日電貿群益59購01
051427,景碩群益57購06
051428,牧德群益57購01
051429,世芯群益57購04
051430,材料群益57購03
051431,達興群益57購01
051432,今國光群益57購01
051433,力積電群益57購03
051434,福懋科群益57購01
051435,可寧衛群益57購02
051436,中砂台新57購01
051437,道瓊銀統一61購01
051438,台積電統一67購05
051439,台積電統一71購01
05143U,台塑群益58售01
051440,京元電統一61購03
051441,世芯統一61購02
051442,今國光統一5C購01
051443,矽格統一6C購01
051444,力積電統一64購01
051445,可寧衛統一6C購01
051446,道瓊銀元富57購03
051447,宇隆元富57購01
051448,凱美元富58購02
051449,漢唐元富58購01
05144U,川湖群益54售06
051450,超豐元富57購01
051451,超豐元富57購02
051452,三商壽元富57購01
051453,三商壽元富5A購01
051454,達興元富57購01
051455,佳必琪元富57購02
051456,佳必琪元富57購03
051457,精誠元富57購01
051458,台虹元富57購01
051459,南電元富57購03
05145U,光寶科群益58售01
051460,福懋科元富57購01
051461,福懋科元富57購02
051462,可寧衛元富57購02
051463,T50反1元大57購05
051464,T50反1元大58購03
051465,T50反1元大5B購04
051466,T50反1元大5C購05
051467,元黃金元大58購01
051468,道瓊銀元大58購04
051469,卜蜂元大57購01
05146U,鴻海群益54售09
051470,名軒元大57購01
051471,正新元大57購01
051472,裕隆元大57購01
051474,中環元大57購01
051475,旺宏元大57購05
051476,燿華元大57購01
051477,大同元大57購05
051478,瑞昱元大57購02
051479,毅嘉元大57購04
051480,漢唐元大5A購01
051481,友達元大5A購02
051482,超豐元大57購01
051483,超豐元大57購02
051484,超豐元大57購03
051485,聯發科元大61購07
051486,志聖元大57購03
051487,志聖元大57購04
051488,志聖元大57購05
051489,兆赫元大57購01
05148U,智邦群益59售01
051490,兆赫元大57購02
051491,普安元大57購01
051492,亞光元大57購07
051493,文曄元大57購01
051494,文曄元大57購02
051495,文曄元大57購03
051496,文曄元大57購04
051497,蔚華科元大57購01
